NAME,ADDRESS,PHONE,WEBSITE,URL
PHED Uyo,"No.3 Ekpeyong Street, off Barracks Road, Uyo, Akwa Ibom State, Nigeria","0811 464 6322, 0811 464 6328",https://phed.com.ng,https://www.finelib.com/listing/PHED-Uyo/72742/
Petrock Forwarders Limited,"14 industry road, Port Harcourt, Rivers state","0807 596 3239, 0803 474 3257",https://petrock.sitesng.com/,https://www.finelib.com/listing/Petrock-Forwarders-Limited/72850/
Victech Global Enterprise,"Number 2 Ihioma Street, Opposite Ojims Nursery School, Mile 3 Diobu, Port Harcourt Rivers State Nigeria","0815 787 3148, 0703 773 1094",https://victech.sitesng.com/,https://www.finelib.com/listing/Victech-Global-Enterprise/73752/
Cometstar Wires and Cables,"278, Aba Express Way, Port Harcourt, River State, Nigeria","+234 706 820 6838, 084 302 790",https://cometstar-group.com/,https://www.finelib.com/listing/Cometstar-Wires-and-Cables/74034/
Chuxel Computers Ltd,"10 Ogbunabali Road by Garrison Junction, Port Harcourt, Rivers Nigeria","+234 8098 487 777, +234 8097 970 135, +234 7034 832 530",https://www.chuxelcomputers.com/shop/index.php,https://www.finelib.com/listing/Chuxel-Computers-Ltd/74101/
Chuxel Computers Limited,"Plot 10 Sani Abacha Road, GRA Phase 3, Port Harcourt, Rivers Nigeria","+234 8098 487 777, +234 8097 970 135, +234 7034 832 530",https://www.chuxelcomputers.com/shop/index.php/2015-07-10-12-30-34,https://www.finelib.com/listing/Chuxel-Computers-Limited/74103/
PKO Technologies,"No. 22 Elelenwo street, GRA phase 1, Opposite Best Bite, Port Harcourt, Rivers State Nigeria","+234 807 269 0135, +234 807 269 0136, +234 807 269 2350",https://www.pkotechnologies.com/,https://www.finelib.com/listing/PKO-Technologies/74110/
Electromart Port Harcourt,"112B Aba Road Opp. Skye Bank Garrison, Port Harcourt, Rivers Nigeria",+234 812 289 8034,http://www.electromart.com/,https://www.finelib.com/listing/Electromart-Port-Harcourt/74183/
MOA Electronics Port Harcourt,"234A, Port Harcourt - Aba Express Road, Artillery, Rivers, Nigeria",+234 803 313 5116,http://www.moagroup.com,https://www.finelib.com/listing/MOA-Electronics-Port-Harcourt/74193/
U & U Services and Supplies,"BMX Tower Airport Road, Opp Fujeh Event Center Between Vondorix Bus Stop, Rukpokwu, Port Harcourt, Rivers Nigeria",+234 809 560 5558,https://uandu.com.ng/,https://www.finelib.com/listing/U--U-Services-and-Supplies/74194/
U & U Services and Supplies Rumuigbo Store,"554 Ikwerre Road, By Obiwali Junction, Rumuigbo, Port Harcourt, Rivers Nigeria","+234 809 560 5601, +234 813 202 2999",https://uandu.com.ng,https://www.finelib.com/listing/U--U-Services-and-Supplies-Rumuigbo-Store/74195/
Callus Miller Communications Autograph Plaza,"Plot 30/33 Sani Abacha Road, GRA Phase 3, Port harcourt, Rivers, Nigeria","0810 041 1228, 0909 069 4677, 0815 293 1100",https://callusmiller.com/,https://www.finelib.com/listing/Callus-Miller-Communications-Autograph-Plaza/74454/
Royalline Technology Spar Mall,"Government House, 1 Azikiwe Road, Port Harcourt , Rivers Nigeria",0701 000 7373,https://royalline.ng/,https://www.finelib.com/listing/Royalline-Technology-Spar-Mall/74460/
Somotex Trans Amadi Store,"Oginigba Road, Opposite Dangote Warehouse, Trans Amadi Industrial Layout, Port Harcourt, Rivers Nigeria","0812 912 1619, 0812 914 5922, 081 2289 6956",https://somotexnig.com/,https://www.finelib.com/listing/Somotex-Trans-Amadi-Store/74532/
Fouani Nigeria Limited,"No 150 Mgbouba/Nta Road, Port Harcourt, Rivers State","0810 753 9444, 0810 753 9476",https://www.fouani.com/,https://www.finelib.com/listing/Fouani-Nigeria-Limited/74540/
Fouani Nigeria Limited,"No 17 Aba Express Way Opposite Shell Residential Area, Port Harcourt, Rivers State","0810 753 9439, 0810 753 9447",https://www.fouani.com/,https://www.finelib.com/listing/Fouani-Nigeria-Limited/74553/
Kenchez Nigeria Ltd,"KM 16, PH/Aba Expressway, Port Harcourt, Rivers Nigeria","0803 747 0000, 0805 547 0000",https://kenchez.com/,https://www.finelib.com/listing/Kenchez-Nigeria-Ltd/74572/
Oghubros Services Nigeria Limited,"Close 7, Block 2, Flat,1 Elekahia Housing Estate, Circular Road, Port Harcourt, Rivers, Nigeria","0810 419 7268, 08179190110",https://oghubros.com/,https://www.finelib.com/listing/Oghubros-Services-Nigeria-Limited/74650/
XHS Nigeria,"Plot 282B Aba/Port Harcourt Express Way, Port Harcourt, Rivers, Nigeria","09061708590, 09061647721",http://www.xhsnigeria.com/,https://www.finelib.com/listing/XHS-Nigeria/74678/
TekniTeed Nigeria Limited,"No.4 Allogoa Close, Mingi Estate, Trans Amadi Industrial Layout, Port Harcourt, Rivers State, Nigeria","0809 644 5675, 0817 777 0315, 0817 777 0316",https://www.tekniteedng.com/index.php/en/,https://www.finelib.com/listing/TekniTeed-Nigeria-Limited/74706/
Eurobasegroup,"Buchi Atako Villa, 17, Eastern Bye Pass Road, By NLNG Roundabout, Port Harcourt, Rivers Nigeria","0808 257 3132, 0902 750 5050",https://eurobasegroup.com/,https://www.finelib.com/listing/Eurobasegroup/74710/
Bro Cele Company Limited,"No 16 Emenike/Ikwerre Street, Mile 1, Diobu Port Harcourt, Rivers, Nigeria","0705 579 4286, 0803 340 4400, 0703 320 4680",https://www.brocelecompanylimited.com/,https://www.finelib.com/listing/Bro-Cele-Company-Limited/74736/
Essenza,"Port Harcourt Mall, Azikiwe road, Old GRA, Port Harcourt, Rivers State, Nigeria",8091011938,https://www.essenza.ng,https://www.finelib.com/listing/Essenza/74810/
Oriki Group,"Port Harcourt Mall, No 1, Azikiwe road, Next to Government House (Old GRA), Port Harcourt, Rivers State, Nigeria",0905 551 1393,https://www.orikigroup.com/pages/stockists,https://www.finelib.com/listing/Oriki-Group/75173/
PPC Limited,"Plot 3 Benjamin Opara Close, GRA Phase II, Port Harcourt, Rivers State","0703 306 1445, 0703 306 1310, 0803 402 3503",https://www.philips.ng/,https://www.finelib.com/listing/PPC-Limited/75198/
Rossetti Tiles Limited,"Maldini House, 242 Aba Road, Opposite Airforce Base, Port Harcourt, Rivers Nigeria","0809 799 2924, 0809 799 2923",https://www.rossettitiles.com/,https://www.finelib.com/listing/Rossetti-Tiles-Limited/75364/
Keltims Global Services Ltd Port Harcourt Office,"Plot 99 Obi-wali Road, Rumuigbo, Rivers Nigeria","0903 780 7309, 0903 780 7311",https://keltimsglobal.com/,https://www.finelib.com/listing/Keltims-Global-Services-Ltd-Port-Harcourt-Office/75387/
Classy Roofs & Logistics Limited,"No 36 Trans Amadi Road, Rumuobiakani, Port Harcourt, Rivers Nigeria","0809 114 6513, 0810 378 4364",https://classygroups.com/,https://www.finelib.com/listing/Classy-Roofs--Logistics-Limited/75590/
Geojio Supplies Alakahia Branch,"Branch: Km 46 East-West Road, Behind UPTH, Port Harcourt, Rivers Nigeria","0703 854 3518, 0805 367 9290",https://www.geojio.com/en,https://www.finelib.com/listing/Geojio-Supplies-Alakahia-Branch/75747/
Integral Communication Nig Ltd,"No 242 Aba Road, Opposite Air Force Base, Port Harcourt, Rivers State","08 455 7182, 0818 123 0958, 0817 268 7953",https://www.integral.com.ng,https://www.finelib.com/listing/Integral-Communication-Nig-Ltd/75780/
Integral Communication Nigeria Ltd,"No 155A Aba Road by Waterlines, Port Harcourt, Rivers State","08 455 7182, 0818 123 0958, 0818 123 0963",https://www.integral.com.ng/,https://www.finelib.com/listing/Integral-Communication-Nigeria-Ltd/75790/
Callus Miller Communication,"Plot 30/33 Sani Abacha Road, Autograph Plaza, GRA III, Port Harcourt, Rivers State","0810 041 1228, 0909 069 4677, 0810 551 0977",https://callusmiller.com/,https://www.finelib.com/listing/Callus-Miller-Communication/75871/
"Gionee Store, Port Harcourt","No 128 Old Aba Road By Nwoji, Port Harcourt, River, Nigeria",0903 479 3226,https://gionee.ng/,https://www.finelib.com/listing/Gionee-Store-Port-Harcourt/75933/
Royalline Technology Ltd,"Goverment House, No 1 Azikiwe Road, Port Harcourt, Rivers, Nigeria",0701 000 7373,https://royalline.ng/,https://www.finelib.com/listing/Royalline-Technology-Ltd/75960/
Tantua International Group of Schools,"2nd AvenueElekahia Housing Estate, Port Harcourt, Rivers State","0803 309 0361, 0810 626 4580, 0703 645 9727",https://www.tantuaschools.com/,https://www.finelib.com/listing/Tantua-International-Group-of-Schools/76223/
Al-Usrah Inc,"Off Jaros Base, Iwofe Road, Port Harcourt, Rivers State, Nigeria","0809 779 3801, 0803 702 9180, 0807 032 2064",http://al-usrah.org,https://www.finelib.com/listing/AlUsrah-Inc/76286/
City Model Universities,"Rumuepirikom Road, Opposite Jaros Base, Port Harcourt, Rivers Nigeria","0809 779 3801, 0808 583 4403, 0803 702 9180",https://citymodeluniversity.com/,https://www.finelib.com/listing/City-Model-Universities/76287/
Nsik Motors Ltd,"119 Okota Road, Adjacent UBA, beside MacRich Gas Plant, Oshodi-Isolo, Lagos Nigeria","0812 768 6406, 0812 773 7631",http://nsikmotors.com/,https://www.finelib.com/listing/Nsik-Motors-Ltd/76480/
E.Ekesons Transport,"Beside Ultra Modern Market E. Ekukinam Street, After Berger Flyover, Utako, Abuja FCT, Nigeria","0704 626 2172, 0909 990 0911",https://www.ekesonstransport.com,https://www.finelib.com/listing/EEkesons-Transport/76613/
ABC Transport,"Hosanna Plaza, No 1 Pantakar Road, Zuba,, Abuja FCT Nigeria","0813 986 2090, 0806 674 1500",https://www.abctransport.com/,https://www.finelib.com/listing/ABC-Transport/76640/
GUO Transport,"Airport Road by Roundabout, before Big-Treat, Rukpokwu, Port-Harcourt, Rivers Nigeria","0909 232 6067, 0700 012 1000",https://www.guotransport.com,https://www.finelib.com/listing/GUO-Transport/76707/
Tracas Limited,"No 7 Olu Obasanjo Road, GRA, Phase 2 Port Harcourt, Rivers Nigeria","0805 051 3213, 0803 318 4170",http://www.tracas.com.ng,https://www.finelib.com/listing/Tracas-Limited/76709/
Tracas Limited,"Port-Harcourt Aba Expressway, Eleme Junction, Eleme, Rivers Nigeria","0805 051 3213, 0803 318 4170",http://www.tracas.com.ng,https://www.finelib.com/listing/Tracas-Limited/76710/
Chisco Transport,"No 3 East-West Road, Rumuokoro, Rivers, Nigeria","0810 651 7669, 0808 927 3799, 0811 379 8985",https://chiscotransport.com.ng/,https://www.finelib.com/listing/Chisco-Transport/76711/
Nsik Motors (AKTC),"No 3 Olusegun Obasanjo Road, Waterlines Port Harcourt, River State","0701 684 2187, 0812 773 7631",https://nsikmotors.com/,https://www.finelib.com/listing/Nsik-Motors-AKTC/76713/
Peace Mass Transit Ltd,"No 233 Aba Road, Boricamp Military Barracks, Rumola Port Harcourt, River State","0805 509 1820, 0700 732 2362",https://pmt.ng/,https://www.finelib.com/listing/Peace-Mass-Transit-Ltd/76715/
Benue Links Transport,"Behind Oil Mill Bus Stop, By Ajiro Motors, Aba Road, Port harcourt, Rivers, Nigeria","0701 698 5343, 0803 458 4405",http://benuelinks.org/,https://www.finelib.com/listing/Benue-Links-Transport/76722/
Greener Line Transport,"Airport Road By Rukpokwu Roundabout, Before Big-Treat, Port-Harcourt, Rivers State","0909 232 6067, 0803 716 7410, 0814 870 4598",https://www.greenerlineng.com/,https://www.finelib.com/listing/Greener-Line-Transport/76728/
Pan-Afrique Maritime Limited,"No 10, Opobo Crescent, G.R.A, Port Harcourt, Rivers, Nigeria","0809 931 4543, 0806 132 4626",https://www.panafriquemaritime.com/,https://www.finelib.com/listing/PanAfrique-Maritime-Limited/76995/
Shipside Drydock Ltd,"Nestoil Industrial Area End of Okilo Road, Abuloma, Port Harcourt, Rivers State, Nigeria","0815 068 3029, 0811 679 2634, 084 363 251",https://shipside-drydock.com/,https://www.finelib.com/listing/Shipside-Drydock-Ltd/76999/
Machobs Global Links Ltd,"No 34 Emekuku Street, D/Line, Port Harcourt, Rivers State, Nigeria","0817 338 3098, 0812 867 2003",https://www.mglmarine.com/,https://www.finelib.com/listing/Machobs-Global-Links-Ltd/77001/
DEF Maritime And Offshore Services,"B9, No 129-132 Trans-Amadi Road, Oginigba, Port Harcourt, Rivers State, Nigeria","0809 092 0329, 0806 250 0325",https://defmaritime.com/,https://www.finelib.com/listing/DEF-Maritime-And-Offshore-Services/77007/
Supermaritime Group,"Plot 270 Trans Amadi Industrial Layout, Port Harcourt, Rivers State Nigeria","0805 2599043, 0803 3361938",https://www.supermaritime.com/,https://www.finelib.com/listing/Supermaritime-Group/77008/
DNV GL,"Plot 3 Chief MBA Close, Port Harcourt, Rivers Nigeria",084 660 907,https://www.dnvgl.com/,https://www.finelib.com/listing/DNV-GL/77017/
SGS Nigeria Limited,"Plot 311, Danjuma Drive, Trans Amadi Layout, Port Harcourt, Rivers State","0810 543 6091, 01 280 5096",https://www.sgs.com.ng/en,https://www.finelib.com/listing/SGS-Nigeria-Limited/77021/
CIF Limited Rumuigbo,"No 32 Wawanu Street, Off Obi-wali Road, Port-Harcourt, River State Nigeria","0803 337 5064, 0708 990 8372",https://cargoinspection.org.ng,https://www.finelib.com/listing/CIF-Limited-Rumuigbo/77022/
AB Offshore Marine Service Ltd,"No 3, Nyokuru Close by Housing Estate, Rumuogba Port Harcourt, Rivers Nigeria","0907 777 3303, 0811 224 4444",https://aboffshore.ng,https://www.finelib.com/listing/AB-Offshore-Marine-Service-Ltd/77036/
Chief Gbadebo Ishola Shipping,"Plot A8/9 Fiddil Ave. Off Ordinanc Road, Trans Amadi Industrial Layout, Port Harcourt, Rivers State, Nigeria",0803 307 3690,http://www.shippingconsultancy.com/,https://www.finelib.com/listing/Chief-Gbadebo-Ishola-Shipping/77044/
Seakey Marine,"No 40 Mbonu Street, D/Line, Port Harcourt, Rivers State Nigeria","0803 413 2444, 0803 856 2823",https://www.seakeymarineng.com/,https://www.finelib.com/listing/Seakey-Marine/77063/
Orbital & Oranges Nigeria Ltd,"Plot 156 - 160 Atali Igwuruta Road, Port Harcourt, Rivers State","084 802 357, 0803 640 5179, 0805 223 1918",http://orbitalandoranges.com/,https://www.finelib.com/listing/Orbital--Oranges-Nigeria-Ltd/77068/
D.Whyte Services Ltd,"No 24B Omodu Street, Mgbuoba, Port Harcourt, Rivers State, Nigeria","0803 707 5258, 0818 554 6073",http://dwhyteltd.com/,https://www.finelib.com/listing/DWhyte-Services-Ltd/77083/
Marine Partnas Limited,"Plot 13 Trans Amadi Industrial Layout, Port Harcourt, Rivers State, Nigeria","0805 200 1059, 0803 711 1737",http://marinepartnas.com,https://www.finelib.com/listing/Marine-Partnas-Limited/77091/
Allimacotech,"No 34B Chief Benson Street Rumuola Road, Port Harcourt, Rivers State, Nigeria",0805 610 8506,http://www.allimacotech.com/,https://www.finelib.com/listing/Allimacotech/77094/
Creseada International Limited,"KM 1, Onne/Refinery Road, Eleme, Port Harcourt, Nigeria","0903 000 0555, 01 295 5912",https://www.creseada.com,https://www.finelib.com/listing/Creseada-International-Limited/77096/
Oc Marine Services,"Plot 1E Old GRA Extension, Eastern By Pass Road, Port Harcourt, Rivers State, Nigeria","0803 333 9241, 0803 308 3615",https://ocmarine.com/,https://www.finelib.com/listing/Oc-Marine-Services/77097/
Aberport Marine Services,"Transocean Yard, opp NNPC Estate Eneka / Igwuruta Road, Rumuokwurusi, Port Harcourt, Rivers State, Nigeria","0803 312 7584, 08 446 2850, 0803 310 5597",http://aberport.com/,https://www.finelib.com/listing/Aberport-Marine-Services/77100/
KXpress Logistics,"No 47, Erepa Road Yenezue-Gene, Yenagoa, Bayelsa State, Nigeria","0909 299 6010, 0708 063 5706",http://www.kxpress.ng,https://www.finelib.com/listing/KXpress-Logistics/77333/
Mountleigh Branch Office,"Block 79, Plot 27, Itumo Ogbonna Street, Lekki Phase 1, Lagos State Nigeria","0703 910 5590, 0815 136 0304",https://mountleigh.com.ng,https://www.finelib.com/listing/Mountleigh-Branch-Office/77789/
Classy Group,"NO. 4 Omoku Close Off Nembe Close, Rumuibekwe Housing Estate, Port Harcourt, Rivers State","0903 000 9104, 0803600 5330, 0903 000 9103",https://classygroups.com,https://www.finelib.com/listing/Classy-Group/78668/
Freshpointnews,"24 Slavation Close, Port Harcourt, Rivers",0908 477 0258,https://www.busytape.com,https://www.finelib.com/listing/Freshpointnews/78788/
Classy Roofing & Water Collector,"No. 3 Omoku Close, Off Nembe, Rumuibekwe Housing Estate, Port Harcourt, Rivers State, Nigeria","0813 324 4201, 0816 522 7952, 0903 000 9104",https://classygroups.com/,https://www.finelib.com/listing/Classy-Roofing--Water-Collector/78960/
Gibadi,"Plot 36A Trans Amadi Industrial Layout Beside Weatherford, Off Motherkat Roundabout, Port Harcourt, Rivers State Nigeria",0909 009 4868,https://gibadi.com/,https://www.finelib.com/listing/Gibadi/79007/
Massilia Motors,"184B Trans - Amadi Industrial Layout, Port Harcourt, Rivers State, Nigeria","0909 699 8130, 0909 699 8143",https://www.mitsubishi-motors.com.ng,https://www.finelib.com/listing/Massilia-Motors/79117/
Omas Studios,"43 New Odili Extension, Gbalaja Alcon, Port Harcourt, Rivers State, Nigeria","0818 613 8858, 0803 339 5870, 0812 045 8332",https://omasstudios.com,https://www.finelib.com/listing/Omas-Studios/79118/
Candy Tv,"No 5 Unity Street, Abuloma, Port Harcourt, Rivers Nigeria",0703 423 2811,https://candytv.ng,https://www.finelib.com/listing/Candy-Tv/79271/
Alpha1Rides,"284 Aba Road, Port Harcourt, Other State in NGA","+234 808 906 0122, +234 805 384 4400",https://alpha1.ng,https://www.finelib.com/listing/Alpha1Rides/79380/
SilvaCreate,"19 Agudama Street, D/Line Port Harcourt, Rivers State, Nigeria",0905 996 5787,https://www.silvacreate.com/,https://www.finelib.com/listing/SilvaCreate/79488/
DEME Group,"1 Kolokuma Street, Borikiri, Port Harcourt, Nigeria","01 463 0897, 01 463 0899",https://www.deme-group.com/,https://www.finelib.com/listing/DEME-Group/80048/
Paida Farms,"No.1 Freedom Street, GodsOwn Estate, Off East/West Road, Port-Harcourt, Rivers State, Nigeria","0703 667 0509, 0812 831 8064",https://www.paidafarms.com/home,https://www.finelib.com/listing/Paida-Farms/80116/
O.K.Isokariari And Sons,"Plot 83, Trans Amadi Industrial Layout, Port Harcourt, Rivers, Nigeria","0808 666 6072, 0808 666 6073",https://www.okisokariari.com/,https://www.finelib.com/listing/OKIsokariari-And-Sons/80120/
Ebele Gunn Nigeria Limited,"44 Ordinance Trans Amadi, Port Harcourt, Rivers, Nigeria","081 830 41213, 081 613 47511, 081 830 41323",http://rivegnl.com/,https://www.finelib.com/listing/Ebele-Gunn-Nigeria-Limited/80124/
Desicon Group,"60 King Perekule Street, GRA Phase 2, Port Harcourt, Rivers, Nigeria","01 440 8139, 01 440 6118, 01 634 0260",https://desicongroup.com/,https://www.finelib.com/listing/Desicon-Group/80125/
